review_id,themes
W6wisxcND8X7yrNkAIs4sA,"service_speed,food_product_quality"
pRn3qjDxVAzsxlTiUjsJOw,"food_product_quality,staff_behavior"
AR_GPHG3i6jC2Me38Us1wQ,"pricing_value,food_product_quality"
EnMsNemOSJFgkGscv6_b5Q,food_product_quality
BRVr25J0WHjV7nhcrpsiSA,food_product_quality
h0RrNI7zwElXl0peuckEig,"food_product_quality,pricing_value"
UNszJUXKXok7JRNSEyG43w,food_product_quality
ApHyYX-yIuhjxEHbgX4xpw,"food_product_quality,pricing_value"
WWWkJZwLwJyPpfJ5cWcA2g,"service_speed,food_product_quality"
gp5rxxzpPnvDCv0Wqe_CvQ,"food_product_quality,pricing_value"
FukQ7PTl005BcMED3AqX6A,"food_product_quality,cleanliness_ambiance"
MwgqldYFeEmMGEV9qRiKzg,food_product_quality
rY6pMkahh-1SLO2ZgAL-2Q,food_product_quality
8VFfhXXqclT61IHywCLzhg,food_product_quality
2UL8ejqssC6r4JJrQu4pLg,"service_speed,pricing_value"
G30tJch6qGnZnjSqkzE2Yw,"staff_behavior,order_accuracy_wait_time"
J5X0fzRYmW2O6PE7U9SPdA,"pricing_value,food_product_quality"
ACw_dO65TLYleP_sSR23wA,food_product_quality
6rOjkcxCQFI2NChGJkrzHg,"food_product_quality,staff_behavior"
yJKSERROvZTeAF--xUm7Ag,"service_speed,staff_behavior"
2XN7Fm-K7KWM80oMJTo5KA,"food_product_quality,cleanliness_ambiance"
KWYfFcuzHaYWDa4i1pJMEg,food_product_quality
R5H9Inu0wlm4b8WKKTLC6A,"service_speed,food_product_quality"
UXVjjYauh99_L0ji3Mh2yw,"staff_behavior,cleanliness_ambiance"
qRaVrxn6BOqI2_ss92QMMg,food_product_quality
vtHslNaOvwt0CUmpeDwlfw,"staff_behavior,food_product_quality"
7MpC6OUXBl9yprJa8qu40w,"cleanliness_ambiance,staff_behavior"
ege6q33jWQOsQWd-6Kx0mQ,"food_product_quality,pricing_value"
2O3B0Ueu6WO7-OZ9OdwIvA,food_product_quality
uxo7_MXvll-b4YO6n-9r5Q,food_product_quality
pO4tvQ3AyW14lOZOqvnAlA,food_product_quality
PvtMI_dPOuuLReIwmOalEg,"food_product_quality,pricing_value"
TmJgwTLM3fFYHpLY6HHhrA,food_product_quality
-flDA2IITInGegqIl5qO7Q,food_product_quality
CONNu7_Uh5GjYDjsmIyptA,"food_product_quality,staff_behavior"
D_BxlpbMeleIpPhzeTgcLA,"food_product_quality,cleanliness_ambiance"
d5LKCmab88BDLhGDynD38g,food_product_quality
y6v5FsHyDXdaQmNu7c4Xgw,"food_product_quality,service_speed"
8sXdw9Ecitf5THOsLKdkNQ,staff_behavior
9Z8M0sP0LRmCxGNcLHjV0w,"food_product_quality,staff_behavior"
blVR3Tx5l7sx-Nm-bFgC6Q,"food_product_quality,cleanliness_ambiance"
y8gchCM52Le3qoKExeKYmw,"food_product_quality,cleanliness_ambiance"
BWrqHQmpFFrVtGlE7kQYAQ,food_product_quality
e6MoIg9CGWvj4Sk3VF8FxA,"staff_behavior,order_accuracy_wait_time"
9y67uapb8CskbUcGo7O5nA,food_product_quality
3tohc8eC-9JflC4nq36Xeg,"service_speed,pricing_value"
Mze_CL006juWHyKB38V8sA,"staff_behavior,order_accuracy_wait_time"
b7a3vx7_OHq94QK6mG-XSg,"staff_behavior,food_product_quality"
V69fGUpiRcT82wh_XOihxw,"staff_behavior,food_product_quality"
xGeohQqbe-miC3tQ1nVPow,food_product_quality
GbkmDErMTDUujTMQVR76ww,"service_speed,staff_behavior"
CF9pJk2o4evo55pe7c9nLg,food_product_quality
-HDrFq_CfGWlRhF5JW6sKA,"food_product_quality,service_speed"
v4aElMtQIeOFoI0im111wA,"pricing_value,cleanliness_ambiance"
2KGtQAcLgGsyBa2j7w2DQA,"staff_behavior,food_product_quality"
cbLyRzPRksXNMbI5QWiNug,"food_product_quality,pricing_value"
OzS-tKek9vGj_H2xrNhXDQ,"food_product_quality,staff_behavior"
n7nM7YonTCoHCfVZ8RMK3Q,"staff_behavior,food_product_quality"
F9daHMYX8UYWRUnwXy2hQA,"staff_behavior,food_product_quality"
yId22ZuS_bYJs7R9-Ve9AA,"staff_behavior,food_product_quality"
B0mbbm-8EX_IEXkcWRearA,"service_speed,staff_behavior"
2pvpyOVz3DaeGAHSQ4zsrw,order_accuracy_wait_time
Jo9Ikh9LOLt6hc7SOFcGOA,staff_behavior
3bPB86i094xYfAmBj2RSAQ,"staff_behavior,pricing_value"
G1G5Agh08gmWhUL8CmkJCQ,food_product_quality
eCN-B62PT7QFGKtHw0t-TQ,order_accuracy_wait_time
nA3ILs-4h4mEdf8tGawZqQ,"service_speed,staff_behavior"
WSoAaUf3P4xgOEtxa9fyJQ,"order_accuracy_wait_time,service_speed"
fqMhfbueTNqNi9BghFEk7Q,"food_product_quality,cleanliness_ambiance"
eOyLiBn0A5cQDYt29p8W2g,"food_product_quality,staff_behavior"
iLqPWaETRc6dOiidk3v5Mw,"cleanliness_ambiance,food_product_quality"
OgQt7eSEuqFnMd9QXPfz8Q,"cleanliness_ambiance,food_product_quality"
C1IqSAyce3FiIgLXUFFlVQ,"food_product_quality,cleanliness_ambiance"
HpANMW2kiGjSSC4TwYw6Eg,"staff_behavior,food_product_quality"
RTJ3OtORDY9XRsiHKfNQUQ,"food_product_quality,staff_behavior"
81_WgjObba_jAOuvg0CmQA,"service_speed,food_product_quality"
G87vrwXC2rLSTSOavQwtLw,"service_speed,staff_behavior"
qARA6etk9DpsTiml4vDVBA,service_speed
C9T4oofmobGWQKiCJ6sltA,"service_speed,food_product_quality"
Ogek-AST_9HrDcsV-M0FiQ,"pricing_value,food_product_quality"
pRfvXDwurJdlv6qOjo7e1w,"order_accuracy_wait_time,food_product_quality"
P7777davfDlsa0AQDaK_nQ,"staff_behavior,cleanliness_ambiance"
bzTOl8GXB-btCSODkooYpA,"staff_behavior,cleanliness_ambiance"
rBEl_WyUGnDpH3c8S4-6Uw,"order_accuracy_wait_time,staff_behavior"
vETPYNJVOU17RtBToUouXw,"order_accuracy_wait_time,staff_behavior"
V_o_e0QHYY4I9ek8V3AZ_g,staff_behavior
Y3S7ZdkncC8Kh5sXSFAN6Q,food_product_quality
0M3o-420B-vfMb7gV93yAg,"staff_behavior,food_product_quality"
9NaA34TXs-uiIXozGBc_hw,food_product_quality
g5ocTpWaPX74IWn_ppFeZQ,"food_product_quality,pricing_value"
Gd9rCsMExBN7APDq3tFNuQ,cleanliness_ambiance
Ao-lsXKBg_JYU2A06agCCg,"pricing_value,food_product_quality"
facuLADfp-9sbvbzjEPS3g,"staff_behavior,food_product_quality"
HfLOyIBYjSF9tgtmC9xt_g,"pricing_value,cleanliness_ambiance"
sIGb_AWA-w9v3WhEy6u_Yg,"staff_behavior,food_product_quality"
v8mN3tGMQm5AcLyCz-MZGQ,"staff_behavior,food_product_quality"
hwcnnhscT3rznnB80jtdRw,"service_speed,food_product_quality"
n_yGlmi-dQsGuInzWW1KLQ,"food_product_quality,staff_behavior"
FW_LhopUNOWSbouB0Y2bxg,"food_product_quality,pricing_value"
1epcQYiJvBslACCwzjxwlg,"staff_behavior,order_accuracy_wait_time"
f0_2zrLYXP1atyC8_NDM5w,"staff_behavior,service_speed"
fu9W-7KOx7__7dXdrYv9Zw,"food_product_quality,staff_behavior"
dTd4q59r4qK-sc2uAbNNNA,"food_product_quality,pricing_value"
4TN-N0VbOOfj0I9H4AgXUg,"service_speed,staff_behavior"
o1LaOjdx18bZePQjoPT7nQ,"staff_behavior,food_product_quality"
HjdKPTCQ-iSKOKu9TtrUsQ,order_accuracy_wait_time
63TC9MKVQlW9hmKJ5OV-bQ,staff_behavior
mEOxf5NFMn3e5dxIHZ7lFQ,service_speed
ImQidgRuKbUtKiSGeuap5Q,"food_product_quality,pricing_value"
fPusJpz3MSsDm03VaAyPaA,"food_product_quality,pricing_value"
ob6wSk8EVj44splTukERDA,"food_product_quality,cleanliness_ambiance"
ifnem4HcQ9C8afB56MidWQ,"staff_behavior,order_accuracy_wait_time"
FWD_VL9MiqQG_CZoS7VATA,food_product_quality
9mpdnLVDmrzuzHDkh624lg,"cleanliness_ambiance,staff_behavior"
0f2lWxLR0fRX7UdgrWaESw,staff_behavior
HW75dsIV0dywhrutb79EAw,"food_product_quality,staff_behavior"
v5KGbf5AbsSafRfKAotfUw,staff_behavior
nrT6gu7Py4aMfetkW_S4vw,"staff_behavior,cleanliness_ambiance"
U_FpkSVAQIzD50xOyVHrAA,"food_product_quality,service_speed"
zz6Qev9s2IvUFyopOPxq1Q,food_product_quality
FJnYqJG0OJuW8P66OMRvBA,food_product_quality
s2RhZE3z5fbbM_eGhUk5OQ,"service_speed,food_product_quality"
0TiQX9e4CsiUE8216Ms5yQ,cleanliness_ambiance
Bnvd2Ix9XGcnOAwkolOCeg,"food_product_quality,order_accuracy_wait_time"
JOymd4J5U_NhnWzLM13-ZA,"cleanliness_ambiance,food_product_quality"
P3OCWtM601GSpb-o7XX4jQ,"staff_behavior,cleanliness_ambiance"
-PQHCxAzm0kE1NSj_Stofg,"food_product_quality,cleanliness_ambiance"
pefDXwX1INDyGL3UzYxlMQ,"food_product_quality,pricing_value"
4SvAVdfO67eo9OcXsu4QXA,"food_product_quality,staff_behavior"
CxsiDj4HoEt4muvSWvRarg,"order_accuracy_wait_time,food_product_quality"
CmcrUJzu2KKZ8WHLBXctQQ,"food_product_quality,staff_behavior"
JuWeGDOkz27dltBixrEP7g,"food_product_quality,pricing_value"
JI6_5QGDbs-WsstH7JGyuA,staff_behavior
h6cS9dGPnq-jvOaWaujUXg,"staff_behavior,food_product_quality"
heZx_X5bzHo0lM8hp47H2w,"service_speed,food_product_quality"
1mImSLS_pl91tiHl3BWzRw,"food_product_quality,pricing_value"
UH3xuZb0ji9yimVFLk5zSg,staff_behavior
lVMil5RE4EV_WM2CwkCO2Q,service_speed
1_-2aU4DfPjSzJD7zEPEnw,"service_speed,staff_behavior"
T0aWnOu0JfLHq2thcVOp5g,staff_behavior
4Cqo1okil4UGjJvGY2YM5w,"staff_behavior,order_accuracy_wait_time"
MFWWoYcBFZOc0ev_eFP2Bw,"staff_behavior,cleanliness_ambiance"
Fiix4oGL5PUzjmKaD_u1AA,staff_behavior
u4iH8scGOEyd7mVOVHTNew,"service_speed,food_product_quality"
LDxy1P9TBmHWVZlQTppXXw,"staff_behavior,service_speed"
vcAFBBMWqSiJwyFEeV8txw,"staff_behavior,food_product_quality"
psqiJ9b9e9iKfJkZPCrqgw,food_product_quality
UawtdkhPAbwNiDxMtF83Lw,food_product_quality
apm0PixGPzLPSJcqkaxBDw,"staff_behavior,service_speed"
nfb1VXOht5IL-v8tW-LQ0Q,staff_behavior
-yzqgtjtBmYPam5eYh7wKw,"service_speed,order_accuracy_wait_time"
JhEK2PsbCJTlKqYAzmib9g,staff_behavior
6F9HH2S7CDFJwmHWxcenuA,order_accuracy_wait_time
l5OtPsB-aLBHRKcC7XfQjQ,"service_speed,food_product_quality"
A06AgVptcabuli_EObi4Kg,food_product_quality
S7YHUHyri-7Kas6t5Jpr0g,"food_product_quality,staff_behavior"
_EcYAn7S-E8LjtJcDLUZ1g,food_product_quality
8SEGWiN_6Ysg-YDfitE8EA,"food_product_quality,staff_behavior"
_PT7q8fpOyq_NqknLEIIjA,"food_product_quality,staff_behavior"
UmU7BoVh9RVp3u3INXewEw,order_accuracy_wait_time
VgSJGkWOwUBCjSLt0J-7hg,"service_speed,staff_behavior"
DWN-b0UKNqU0asCBythlHg,food_product_quality
Yc7XQ7nMbEXG3nNrFitprQ,"staff_behavior,food_product_quality"
mykv0x3cSYwyNm7vcRWkGg,"food_product_quality,pricing_value"
5TP8Ski_YJXe-H6kSP3GAw,food_product_quality
oeotnjT_awZPih5Uv1Ah-w,"food_product_quality,pricing_value"
OThosAtyrLQa2qXoiIejSQ,food_product_quality
wY-69w_rE02A0sC_X8xrOw,food_product_quality
i29BxR9ynsc3ic5hO-0N6Q,food_product_quality
3mY-5_Jf-UjZ-jOIUESt1g,"food_product_quality,staff_behavior"
XncrbnQK89nSrmjU8dSbqQ,"staff_behavior,pricing_value"
UrwM25Y4BCQlCnITYK7wqw,"food_product_quality,cleanliness_ambiance"
8F_fUh1-wziSmL5ocZrd5g,"food_product_quality,staff_behavior"
1FCKUbCB8p-97twzerZOrw,"cleanliness_ambiance,food_product_quality"
hx3oOZPYNliKFSFXPh4Nag,food_product_quality
4zy8OTRELsBlXgCryvqikA,food_product_quality
e4MHFZK9kS3Gp23yRZ6mrA,"food_product_quality,cleanliness_ambiance"
wrOws7VQlJP23oyfCAiqHA,"staff_behavior,food_product_quality"
dQiA9RqALm-ssZIeFtsIZQ,"staff_behavior,food_product_quality"
hzYLszSQVTFYxe11nAtJiA,"service_speed,pricing_value"
guUVuyMDePBuYgTvlzwaTA,"food_product_quality,staff_behavior"
YzBnAsXmC7829niM1-VRDw,"food_product_quality,staff_behavior"
OpFkh3luUGdAls2UBrE_YQ,"food_product_quality,staff_behavior"
9fA62MBGTgfAU19lR4jrpw,"food_product_quality,staff_behavior"
mgQPgeZsV9yklpH3PAuYDg,"food_product_quality,pricing_value"
T_oec5rTPa1yjH6sa-KtPQ,"cleanliness_ambiance,staff_behavior"
4kaT57RvzYhrdAONbjt1jw,"staff_behavior,food_product_quality"
EOfz5I5C_XAVvzrSnqLgfg,"staff_behavior,food_product_quality"
uSacCVZnAz4DZlmorMdYKw,"staff_behavior,food_product_quality"
mr5dbHHHjMQrhZ8qZc_-BQ,"food_product_quality,staff_behavior"
MGZykiWIN8bTTp_cF0qOgQ,order_accuracy_wait_time
jhbOVyjq3ix15Cqq8ruuZA,food_product_quality
ugfpgZI5hy6nJ_xiczQutg,"pricing_value,food_product_quality"
aOK7-d9ILESnI5lWyKNm9g,service_speed
HUCvgRLSjk5XJ9Wt8V1x9g,food_product_quality
CR1Ps1yKrcCwDhqQlLlW4A,"staff_behavior,food_product_quality"
MW0ODts86OsomvvsfxPfwg,"food_product_quality,service_speed"
t1Gd0nlaeZBz7JtTSzpWoA,"service_speed,order_accuracy_wait_time"
IjZLQi9MxrxVJs5x0o-rtA,"service_speed,order_accuracy_wait_time"
X2j4_pvGHEaYsuTET1Y-hQ,"food_product_quality,pricing_value"
GYSFu905HbJgfLeEOA4v0Q,cleanliness_ambiance
quTNsayl6GqKIkNFWxOBeQ,food_product_quality
WOq8wbXpO4NhFQ4tuCQS1Q,"service_speed,food_product_quality"
0YLZYLj5qCT026n9GEcoBg,food_product_quality
zNPerCGz4-Q3k4E-9jWZgg,food_product_quality
zRVfCUVGqDnTXp6sSWuJ0Q,"pricing_value,food_product_quality"
8k7dGd5YuJA0KmQsxj1Gcw,service_speed
9t5MJQVQeNA9aVoLmHUU0Q,"order_accuracy_wait_time,food_product_quality"
zwH5HdvA9RwPCz46Xyb-YQ,"food_product_quality,order_accuracy_wait_time"
rOfuhTELv0ZgxBE7l9uayg,"staff_behavior,service_speed"
5cbUQFZxOCKkzeUp--whhA,"staff_behavior,food_product_quality"
bTdCZ8IYvreR3w31ooNDCQ,cleanliness_ambiance
0rX9u4sJc3KXNOIsinEByw,food_product_quality
kqW35lv_FRA3TI2fPPClmQ,"staff_behavior,food_product_quality"
vfSI6bxBzh8fwAg0TKA7YQ,"staff_behavior,food_product_quality"
sBX5lAXOoDr20dlLYUDtMQ,food_product_quality
LOwMz1_ef0VVV7CEmcu7gw,"staff_behavior,cleanliness_ambiance"
6JYIGMI795rCIKG3iAPFWA,"service_speed,staff_behavior"
a_siNOSmV8N7RpJ_RgdJLQ,"food_product_quality,staff_behavior"
qjanfRWmDCYxiecIu6PU4w,"food_product_quality,pricing_value"
OebqRnK76J-17r4bGC-rUw,food_product_quality
0E4jv5J7ksKo29KmYlzvGA,food_product_quality
ed_tWYLxecow78hIDC7P0A,order_accuracy_wait_time
9rmv5fMTB3pxRohrNaHIGQ,"cleanliness_ambiance,staff_behavior"
jq9cwTqvZqFcnchUTYtk0g,"service_speed,food_product_quality"
wYGAo2nvWahHXYn9AFJi5Q,food_product_quality
XYb_4SiXpLUXMEJXr-CzXQ,staff_behavior
yljUL1vrYdyQQu5AdxyGMg,pricing_value
KgP6w2yz7aKDQ_8ukyeEqw,food_product_quality
N-99n1mw2OzlG7ItyIawJA,pricing_value
0joHmxeFL6VbUT0m8p7Pdg,"food_product_quality,staff_behavior"
qx9qQqU94AX-tclco0c-1Q,"food_product_quality,staff_behavior"
iavpE3YiRMMT5DHFU-GPTA,food_product_quality
pkiulue428Wtu1yXWUJMlw,"cleanliness_ambiance,staff_behavior"
KJ_Z9OCAGZDSYYdswkKzNw,"staff_behavior,food_product_quality"
3t5wTxJXKOSUnSLYIhqZEA,pricing_value
jo2M-6bJUWZ2W4Wpn6CWdw,"food_product_quality,staff_behavior"
KbuFyjn_2OKJNqxmczaVxg,food_product_quality
wOI90qUjjcruY93M4Fyolw,"food_product_quality,service_speed"
qKFVGCZt5rUDmbYsJpA5tg,food_product_quality
Fs3QVA9fra5J97UM5ORibw,food_product_quality
1S-dDMNnayhfc1PW4kqrUQ,food_product_quality
pxaIIr7NQM-gtoSwqcmhlw,food_product_quality
gT-K3_REp2vMiboTCx4tUw,"food_product_quality,pricing_value"
D1gvvzTObOo6LGccvqE99w,"food_product_quality,staff_behavior"
_7tyb9Kq36d7fnaRYhUgsw,food_product_quality
vHzhW23tAYmdz4PovHtESw,"food_product_quality,cleanliness_ambiance"
se_ifFmP9DyXLjUc6NOWAQ,"food_product_quality,staff_behavior"
bpTANnWpJaUESExaAFfeow,"food_product_quality,staff_behavior"
VEpJRQLcoyN86UnXLhMvZA,"food_product_quality,staff_behavior"
Z4VR8Sl5IeY1cTmsXJamQw,"food_product_quality,staff_behavior"
hSxxSngKzlz3SpPsNPl3lQ,"food_product_quality,staff_behavior"
8Grm4gGvBHRyBoedwo8oWg,"food_product_quality,pricing_value"
tttopQcnobWFdlmy06JvkQ,"order_accuracy_wait_time,staff_behavior"
6m3MmTboBl3aKIgu8BYDWA,order_accuracy_wait_time
QqGvjaBt8e5LO_2ckOJH4g,"pricing_value,staff_behavior"
xugd33erE7515X8WgnXRlQ,"staff_behavior,food_product_quality"
U3NarimlQSyDspOLjsF9zQ,"order_accuracy_wait_time,food_product_quality"
Cd03dYrKXFxEsMuuK_SERQ,"food_product_quality,service_speed"
nGb94ZRL2dq7OEc-6P_afA,"food_product_quality,pricing_value"
6d8L_DOxuVQNfAcjb5JxTg,"staff_behavior,service_speed"
i43sjjelQbZz-M-BmLBSBA,"staff_behavior,food_product_quality"
KBHeZi_lDzbaayXdQZOfQw,"food_product_quality,staff_behavior"
axNhExcPal0JHzEXlOTT9g,"food_product_quality,pricing_value"
puAKpnGeSBwcR5NHxRaELA,"food_product_quality,order_accuracy_wait_time"
emUhmgtVuqtkR-7fwV3NEA,"food_product_quality,staff_behavior"
WEJxsj0S3y82-S5eUO5gqA,"cleanliness_ambiance,staff_behavior"
ur7OnKpTLlcactKzp_UgDQ,"food_product_quality,staff_behavior"
pdtPJVcLp4psEggDxxB-lg,pricing_value
VV6AKrd3af2kYr8dtaJCXw,"pricing_value,food_product_quality"
HxTjSL-vzqo_dMHoT5AXaA,"pricing_value,food_product_quality"
8Hc8SofNcXQZWPJOgYVnIw,"pricing_value,food_product_quality"
JeUZ2o4i9zUC_X-H2j9r4Q,"food_product_quality,staff_behavior"
Xj1QXPoXAgpKDw1STwukRg,"service_speed,staff_behavior"
nQDvSTC2mi0syKKxon3c6g,"staff_behavior,food_product_quality"
PA4Aa3cRx-B85zXZehnBeA,"staff_behavior,food_product_quality"
5Ay7ZHJvfbpVFZ9hPVv3Cg,food_product_quality
nYtHjrsk-1bTNLGYkvgq-g,"staff_behavior,food_product_quality"
kszd0pKfdWRD9qaNNQY5dg,"staff_behavior,food_product_quality"
-_g94-BCIGFNeIlrV0x-rw,"staff_behavior,food_product_quality"
mMNJOxMqi8bGuL6UZ4IHzw,"food_product_quality,cleanliness_ambiance"
9gCc6_R2iGQgBgwTv7kH_Q,food_product_quality
lW2_gDm6symiLH2N1G5f8Q,"service_speed,staff_behavior"
nUsiJbi1teak_kKVv5pKhw,food_product_quality
Qun0fkNa1kF7C9-YFqhZAw,food_product_quality
plIgsQrgw-3G7fmq_EpJ0w,"service_speed,staff_behavior"
SVP4O3oanbDo4Cg9uNacDQ,cleanliness_ambiance
wkbLSDWoZI6qojpSdhVZ8w,"food_product_quality,cleanliness_ambiance"
UwMC1FyVNtNyciNoU4EDSQ,food_product_quality
GQ4NGGqfIl6DN_I3mYu0SA,food_product_quality
IGD8A5xdspgtLm2lce2Srg,"staff_behavior,food_product_quality"
km7BSXUbYtgyBHiPhvNtIw,"staff_behavior,cleanliness_ambiance"
7zTuuA7SPOWx83KYibdbiA,"staff_behavior,food_product_quality"
LbSzxUMkbhyYB9lB0hN8Rg,"staff_behavior,food_product_quality"
w62wPpfNtO5mOETSusLaxw,"food_product_quality,staff_behavior"
ZkILDF9scA1Uk1kAlXlG7Q,food_product_quality
xO3tiZyS_SV-D8XFeFSZhA,"staff_behavior,cleanliness_ambiance"
65URvPRr1lE_yRoG2AztNw,"food_product_quality,staff_behavior"
JgUYeisVHSCcgEWjsmTaZQ,"food_product_quality,pricing_value"
dmuJieHRdZ9yNhZDQhT6Dg,"order_accuracy_wait_time,food_product_quality"
Qv993qRzIT6mSfhHwGCD0A,"food_product_quality,pricing_value"
_lfMobvWslbsGjl_4M3PXQ,food_product_quality
UvWECeQX2Eez_IIMuS4S7g,"staff_behavior,cleanliness_ambiance"
sdu0dkLReuB_nFQIjMURAA,"food_product_quality,cleanliness_ambiance"
fEk4Rh1022egR1qiWhxIgw,"food_product_quality,staff_behavior"
28t4xEAgi7LkwpeK9b5orA,"staff_behavior,service_speed"
PSIDyvYphrVaNZHLDH12kQ,"staff_behavior,food_product_quality"
_7HsxPUuv2mmBw-NNU67NQ,"staff_behavior,service_speed"
RF_o9lfqWxnYPmwXpMKS_Q,"staff_behavior,food_product_quality"
_1hR5HgJTTCVa_N6jY1QXg,"pricing_value,staff_behavior"
beickGQSMHagxk-LslM71w,"food_product_quality,pricing_value"
97ct7FKMD3CjXywmWixNfQ,food_product_quality
909lBtQE8DDKluAK2C-wJw,"cleanliness_ambiance,staff_behavior"
d5CZe1yhonD6udK5ierH5Q,"order_accuracy_wait_time,food_product_quality"
u3Gzyvinzyd_jiVCZF4_vQ,"food_product_quality,pricing_value"
jOzGrwCssLBLdRyhuz_AsA,"food_product_quality,pricing_value"
9pdo5Bfpl9YHwGCkihmGpA,"food_product_quality,staff_behavior"
P5JNURWNK83nA2Ql2MVw2w,"food_product_quality,staff_behavior"
cboA5XtvySjm7HIe0Pjp9A,food_product_quality
5fyyqXcDNRlw1YszlXYBAg,"food_product_quality,pricing_value"
T8hwkhPdzQonMWao_6a_pA,"food_product_quality,pricing_value"
KUFibg5x3Rn3ZENM0jzWiA,"staff_behavior,food_product_quality"
p2WWnfzhvMkQZSVJp9g0FA,"staff_behavior,food_product_quality"
YOxZs9Xbty2bsq2dLJvWdw,"food_product_quality,cleanliness_ambiance"
J-4EQJ1lM5aQFb5H90q2XA,order_accuracy_wait_time
nTBmqe03xe68zgcSOEtH4g,"food_product_quality,staff_behavior"
0cewMjPxqwTVHEvqLjX86Q,"staff_behavior,food_product_quality"
ixTpdwHtBn85wgWH9HJwEg,"food_product_quality,pricing_value"
Q9ch-IuHwAnHe2faCkuTVQ,"order_accuracy_wait_time,staff_behavior"
sRAIV4Zm3a3cBfEEAfZDYg,"staff_behavior,cleanliness_ambiance"
fAk6IInqe1XSrLXHcbDwnw,"staff_behavior,food_product_quality"
ug-yYEorF8JjRWp9aw93dQ,"cleanliness_ambiance,staff_behavior"
NCiPT1XRqJPaDNB8S6QUPA,"cleanliness_ambiance,food_product_quality"
EGUk9Oje7Wk1C-EMWbE_qg,"food_product_quality,pricing_value"
DOmg5fufydutUoqeD4oIdQ,"food_product_quality,service_speed"
mX52EGNPN-naMBj4k_f5-g,"staff_behavior,food_product_quality"
bzKL2edZ6FxAJszE0KQu2Q,"food_product_quality,service_speed"
8cBprIRGQBZ_MHNS3izwKA,"staff_behavior,service_speed"
YsWLFfrtttv0K3VZqFb51A,"food_product_quality,pricing_value"
luz_xMq4fXAmbl57b0g23A,"cleanliness_ambiance,food_product_quality"
cfTtbnmzmNkPA98Pk-q1rQ,"food_product_quality,cleanliness_ambiance"
5TfJzdm-cBH4O_9VCd8BAg,"staff_behavior,food_product_quality"
6BaQ6EyccDyOkXJX1qwvqg,"food_product_quality,order_accuracy_wait_time"
JEgLUqEzrpNGM2CaKdVBrQ,food_product_quality
YW3BZwRaZoz6Ri9H--Qb_g,"food_product_quality,staff_behavior"
FQlvMPO5UTMusCDpPKZGcQ,food_product_quality
vF7KD4qtEMUxjFGChljU0g,"food_product_quality,staff_behavior"
U2AMrZXpyNpZgQ5A4C91Tw,"food_product_quality,staff_behavior"
6O4zESOTuQiGc6hGj_sUlQ,"food_product_quality,staff_behavior"
fPCjR70l5EFeQF579DnGcQ,"food_product_quality,staff_behavior"
eOqIl2lbKRKe4vdd8K09dA,"service_speed,staff_behavior"
Ce3V4vhAiTgOf7XfrOEoTg,"food_product_quality,service_speed"
kHw2dWf2xB_9t6JoHHyPDw,food_product_quality
KKB4j4jnBbCe7z3FEAbnBQ,food_product_quality
EoWqosszQChj8idGsaJQ7g,"food_product_quality,order_accuracy_wait_time"
O_225Jg0cyAaivh4alN2BQ,"food_product_quality,staff_behavior"
nPpsTtAiuAEpHPqltSgtKQ,"service_speed,food_product_quality"
0RCSCkvqJPcfD-eUA9Is0g,"food_product_quality,staff_behavior"
-H7kD-BYSS7njDuNmWjpSA,pricing_value
FT3bZcaf9yNJVlfAPxhXbQ,"food_product_quality,staff_behavior"
_DqLA0Wd-EmR9QbTodM3aA,"service_speed,food_product_quality"
ETPC1N9FgJ9jzWgLTYD3yA,"pricing_value,food_product_quality"
uoyMSCtBYrvoNKnL3cLlnA,"food_product_quality,staff_behavior"
GjuKURcS-vdREG8ME2hkTg,"staff_behavior,cleanliness_ambiance"
m7ylizosn0IGnCQD12zpAg,order_accuracy_wait_time
woxeseGs0tjcT8wY9jhImQ,"staff_behavior,pricing_value"
rgEM4eoBFuciNXT44jDSrQ,"food_product_quality,service_speed"
hr4wKqWdDrn6WZ2I5nlkCA,"staff_behavior,food_product_quality"
sQ_M8BGC-HYeL5vQ-QwAFQ,food_product_quality
qOpCl3mpzqqrTh5UJf2Wyw,"food_product_quality,pricing_value"
MM-PVZ-HV2NwVQYpvr21WQ,"food_product_quality,pricing_value"
q2MgjG7lFV7DLcmOyOjU4Q,"food_product_quality,staff_behavior"
Bpey9W5-lCjiXrJWIX0Izw,food_product_quality
28kH6HvOkGycVViKSbiCLw,"order_accuracy_wait_time,food_product_quality"
ZhN7Z4zG9rGVfU48a-gl-g,"service_speed,order_accuracy_wait_time"
kTlBmMlhxrWOdWkbqaZ2Lg,"food_product_quality,service_speed"
wAzi7G2td9xP9ibooSZoiQ,food_product_quality
ZoR27783XQuDgoTGvhW45g,"service_speed,food_product_quality"
FEMR5Rt9CAWX1QTXMn4XwA,food_product_quality
8QUOL5Yh9EZOIA-96kqzZw,food_product_quality
iCrUVdUoznyIzTtuCR7-Hw,"staff_behavior,food_product_quality"
mQzIKBV4tDUErMg_p-IPaw,"staff_behavior,food_product_quality"
O-BI2Cmb7pj7IKEOoezCxg,"staff_behavior,food_product_quality"
SOwrpGmsCRlj4WFWWwU0fQ,"staff_behavior,pricing_value"
D7Lpu8NugNyJbjpmgLC7ig,"staff_behavior,food_product_quality"
ZzTwjHa-8PdojzVR1IevuQ,"cleanliness_ambiance,pricing_value"
