business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,total_reviews,earlier_reviews,recent_reviews,review_growth,average_rating,earlier_average_rating,recent_average_rating,rating_change,total_checkins,earlier_checkins,recent_checkins,checkin_growth,review_change,checkin_change
_27_xPY4rCw1JEvz3VolCQ,Singha Thai Viet Restaurant,8787 N 56th Street Temple Ter,Tampa,FL,33617.0,28.0284727,-82.3921999,3.5,104,0,"{'RestaurantsTableService': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'None', 'Caters': 'True', 'NoiseLevel': ""'average'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'HasTV': 'False', 'HappyHour': 'False'}","Thai, Vietnamese, Diners, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '17:0-20:0', 'Sunday': '12:0-20:0'}",112,0,0,,3.6875,,,,79,0,0,,0,0
loKMBVzemBJN0RMGwW8K8w,Baba Olga's Cafe & Supper Club,4700 Wissahickon Ave,Philadelphia,PA,19144.0,40.0155545,-75.1728699,4.5,25,0,"{'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'HasTV': 'True'}","American (New), Restaurants, Event Planning & Services, Arts & Entertainment, Caterers, Music Venues, American (Traditional), Coffee & Tea, Food, Nightlife, Wedding Planning, Venues & Event Spaces, Cafes",,26,0,0,,4.6923076923076925,,,,23,0,0,,0,0
K-Y2V0dAsuQF9GcrjHIMrw,Smokin' Oaks Barbeque,1501 E Sligh Ave,Tampa,FL,33610.0,28.0104422,-82.442798,4.0,25,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Barbeque, Restaurants","{'Tuesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-21:0'}",26,0,0,,4.1923076923076925,,,,26,0,0,,0,0
Tbc0uyY1O-Fc18FfTCDqIA,Kristina Pizza,1901 N Mascher St,Philadelphia,PA,19122.0,39.9790008,-75.1353151,3.5,10,1,"{'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True'}","Pizza, Restaurants",,10,0,0,,3.4,,,,7,0,0,,0,0
42iv8H7NqN1f9fSz_NPf4g,El Boom Catracho,1438 Federal St,Philadelphia,PA,19146.0,39.9358187,-75.1686973,5.0,8,1,"{'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Latin American, Spanish, American (Traditional), Chicken Wings, Restaurants, Mexican","{'Monday': '11:0-23:30', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-23:30'}",8,2,3,0.5,4.75,5.0,5.0,0.0,0,0,0,,1,0
ajGUFDANNSnqUoLvZPCcPw,Mace's Crossing,1714 Cherry St,Philadelphia,PA,19103.0,39.9559201,-75.1683168,3.0,124,1,"{'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'HasTV': 'True', 'GoodForKids': 'False', 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'RestaurantsReservations': 'False', 'GoodForDancing': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'True', 'WiFi': ""'no'""}","American (Traditional), Restaurants, Bars, Nightlife","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",125,0,0,,3.048,,,,268,0,0,,0,0
uYMVRPYEqpmVXWN2xOs5KQ,Cooper's Hawk Winery & Restaurants - Tampa,4110 W Boy Scout Blvd,Tampa,FL,33607.0,27.9654184,-82.512508,4.0,1154,1,"{'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'Caters': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsDelivery': 'True', 'GoodForDancing': 'False', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': True, u'friday': True, u'saturday': True, u'sunday': False}"", 'GoodForKids': 'True'}","Event Planning & Services, American (Traditional), Nightlife, Restaurants, Bars, Wineries, American (New), Wine Tasting Room, Gluten-Free, Arts & Entertainment, Party & Event Planning, Wine Bars, Food, Seafood","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1213,42,31,-0.2619047619047619,4.124484748557296,3.976190476190476,4.290322580645161,0.3141321044546847,2612,70,64,-0.0857142857142857,-11,-6
t3PkHzVTvPA8qRxKe9TIkQ,Booker's Restaurant and Bar,5021 Baltimore Ave,Philadelphia,PA,19143.0,39.948041,-75.2242388,3.5,276,1,"{'GoodForDancing': 'False', 'HasTV': 'True', 'CoatCheck': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True', 'WiFi': ""'no'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': None}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Bars, Event Planning & Services, Nightlife, Salad, American (Traditional), Tapas/Small Plates, Venues & Event Spaces, Breakfast & Brunch, Restaurants, American (New)","{'Monday': '0:0-0:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",295,21,25,0.1904761904761904,3.694915254237288,3.6666666666666665,3.72,0.0533333333333336,244,15,14,-0.0666666666666666,4,-1
iRLFBbtyP8dpOKSFi6wXfg,Federal Donuts,1526 Sansom St,Philadelphia,PA,19102.0,39.9503652439,-75.1668518404,4.5,8,1,,"Food, Donuts, Chicken Shop, Restaurants, Coffee & Tea","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",8,0,8,,4.375,,4.375,,20,0,20,,8,20
4wy0zuo-j7uOckJeoJw4uQ,Nosh,111 S Dale Mabry Hwy,Tampa,FL,33609.0,27.944004,-82.5059549,2.0,57,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Delis, Coffee & Tea, Bagels, Food, Restaurants","{'Monday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",61,0,0,,2.180327868852459,,,,22,0,0,,0,0
wjJ4QBThuRUAz3m5-Wqxkg,Ambassador,635 W Girard Ave,Philadelphia,PA,19122.0,39.9707616,-75.1479482,4.0,32,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BYOB': 'False', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'CoatCheck': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': True, 'trendy': True, 'upscale': None, 'classy': None, 'casual': True}"", 'Corkage': 'False', 'Smoking': ""u'no'"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': None, 'street': True, 'validated': None, 'lot': None, 'valet': False}"", 'RestaurantsAttire': ""u'casual'""}","Cocktail Bars, Nightlife, Bars, Sports Bars, Falafel, Restaurants, Mediterranean, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}",32,2,1,-0.5,3.875,4.5,4.0,-0.5,20,1,1,0.0,-1,0
3RJbZk_yDY7D62Xt9t88IA,Siam Thai Restaurant,9546 W Linebaugh Ave,Tampa,FL,33626.0,28.043509235,-82.5923084782,4.0,181,1,"{'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}""}","Thai, Restaurants","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:0'}",188,5,6,0.2,4.0638297872340425,4.0,4.166666666666667,0.1666666666666669,518,10,6,-0.4,1,-4
Cwz2B0bXZXwCZ6Ru9-P6UA,Miracles Jamaican Restaurant and Bakery,6635 Castor Ave,Philadelphia,PA,19149.0,40.0428569974,-75.0737344846,2.5,13,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Caribbean, Food, African, Fast Food, Bakeries",,14,0,1,,2.642857142857143,,1.0,,4,0,0,,1,0
osomcHxvrAGlXoDvlb9G_g,Espresso Yourself Coffee Shop,"5130 S Dale Mabry Hwy, Ste 106",Tampa,FL,33611.0,27.8906,-82.5059409,5.0,24,1,"{'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'""}","Bakeries, Restaurants, Sandwiches, Food, Coffee & Tea","{'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-14:0'}",24,15,9,-0.4,4.791666666666667,4.933333333333334,4.555555555555555,-0.3777777777777782,12,10,2,-0.8,-6,-8
lxbCOOp-sWnpLBg27Z2HYg,Tijuana Flats,1617 W Platt St,Tampa,FL,33606.0,27.9420245,-82.4765868,4.0,94,1,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'beer_and_wine'"", 'NoiseLevel': ""'average'"", 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'HappyHour': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}""}","Tex-Mex, Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-14:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",96,2,3,0.5,3.7604166666666665,3.5,5.0,1.5,267,1,5,4.0,1,4
DJt7e6ID5I7Wvc4-Iu6ueQ,Junior's Beef And Pork,1840 E Passyunk Ave,Philadelphia,PA,19148.0,39.9266757689,-75.1673920592,4.0,5,0,"{'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None'}","Cheesesteaks, Restaurants, Sandwiches","{'Monday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-17:0'}",5,0,0,,4.0,,,,3,0,0,,0,0
TOGQERO4hdon5DoVXHooEw,Le Petite Bistro,8500 Essington Ave,Philadelphia,PA,19153.0,39.8760588,-75.2429838,3.0,5,0,"{'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False'}","Cafes, Restaurants, Modern European",,5,0,0,,3.0,,,,9,0,0,,0,0
YajautTNwCHcMFKmSkabcg,Popi's Italian Restaurant,3120 S 20th St,Philadelphia,PA,19145.0,39.9115964464,-75.1826359382,3.5,153,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Italian, Restaurants, American (New)","{'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '13:0-20:0'}",154,1,4,3.0,3.5974025974025974,5.0,4.5,-0.5,184,0,1,,3,1
pQ-oo8Bai2VuTqxy0bhLgQ,Kurry Korner,1016-18 Race St,Philadelphia,PA,19107.0,39.9553668,-75.1566243,4.0,75,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True'}","Restaurants, Japanese, Asian Fusion, Japanese Curry, Thai","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",77,0,1,,4.194805194805195,,2.0,,192,2,5,1.5,1,3
aTBBfJKm8WnHvs0v_62Hmw,King of the Coop,6607 N Florida Ave,Tampa,FL,33604.0,28.0078523,-82.4592643,4.5,498,1,"{'HappyHour': 'False', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}"", 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': True, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'False', 'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True'}","Southern, Restaurants, Chicken Shop, Sandwiches, Soul Food, Comfort Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-20:0'}",516,44,39,-0.1136363636363636,4.319767441860465,4.295454545454546,4.128205128205129,-0.1672494172494172,414,32,28,-0.125,-5,-4
XeDoDjvzfGAE3PUgqhcbZQ,Momiji Sushi & Grill,522 S 5th St,Philadelphia,PA,19147.0,39.9422549,-75.1507654,4.0,40,0,"{'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'""}","Restaurants, Sushi Bars","{'Monday': '18:0-22:0', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:30'}",42,0,0,,3.8333333333333335,,,,48,0,0,,0,0
RkSs_qLitbI320DP245Ebw,Teri's Bar,1126 S 9th St,Philadelphia,PA,19147.0,39.9356619,-75.1586745,3.5,80,0,"{'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'""}","Nightlife, Restaurants, Bars, Breakfast & Brunch, Diners","{'Monday': '12:0-2:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}",84,0,0,,3.630952380952381,,,,212,0,0,,0,0
LEIcpZu3ywtXyQUwaRL4aQ,Kingsford Fire Grille,204 Westshore Plz,Tampa,FL,33609.0,27.9460087986,-82.5265721024,2.5,18,1,"{'BusinessParking': ""{u'valet': False, u'garage': True, u'street': False, u'lot': False, u'validated': False}"", 'HasTV': 'True'}","Restaurants, Barbeque, Burgers, Southern",,18,0,18,,2.7222222222222223,,2.7222222222222223,,10,0,10,,18,10
